view_date,VALE3.SA,BBAS3.SA,ITUB4.SA,BBDC4.SA,ABEV3.SA,views_count,view_tickers,Q_mean,Omega_mean,prior_obs,prior_end_date,gross_exposure,max_weight_used,rebalance_mode,rebalance_flag,rebalance_source_date
2025-01-24,0.2473832901970739,0.04338384855752321,0.2473832901970739,0.23225787395482608,0.22959169709350302,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.007980953187271659,0.00028616512160864244,515,2025-01-23,1.0,0.2473832901970739,monthly,0,2025-01-02
2025-01-27,0.2473832901970739,0.04338384855752321,0.2473832901970739,0.23225787395482608,0.22959169709350302,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.0060313360533004665,0.00014157863800316373,516,2025-01-24,1.0,0.2473832901970739,monthly,0,2025-01-02
2025-01-28,0.2473832901970739,0.04338384855752321,0.2473832901970739,0.23225787395482608,0.22959169709350302,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.008083912109177286,0.00030978804705008385,517,2025-01-27,1.0,0.2473832901970739,monthly,0,2025-01-02
2025-01-29,0.2473832901970739,0.04338384855752321,0.2473832901970739,0.23225787395482608,0.22959169709350302,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.017484895297364727,0.0003536433579723609,518,2025-01-28,1.0,0.2473832901970739,monthly,0,2025-01-02
2025-01-30,0.2473832901970739,0.04338384855752321,0.2473832901970739,0.23225787395482608,0.22959169709350302,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.006306671702879438,0.0004338666335833937,519,2025-01-29,1.0,0.2473832901970739,monthly,0,2025-01-02
2025-01-31,0.2473832901970739,0.04338384855752321,0.2473832901970739,0.23225787395482608,0.22959169709350302,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.005943084066796803,0.0003737879938328424,520,2025-01-30,1.0,0.2473832901970739,monthly,0,2025-01-02
2025-02-03,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.007152732470907147,0.00039720983793288203,521,2025-01-31,1.0,0.2473832901970739,monthly,1,2025-02-03
2025-02-04,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.008007247164358874,0.0003699228753885912,522,2025-02-03,1.0,0.2473832901970739,monthly,0,2025-02-03
2025-02-05,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.008332679019946027,0.00047123510350036103,523,2025-02-04,1.0,0.2473832901970739,monthly,0,2025-02-03
2025-02-06,0.2473832901970739,0.16841113986861744,0.16841113986861744,0.16841113986861744,0.2473832901970739,5,ABEV3.SA;BBAS3.SA;BBDC4.SA;ITUB4.SA;VALE3.SA,0.007459264288421355,0.0004896657425453053,524,2025-02-05,1.0,0.2473832901970739,monthly,0,2025-02-03
