time_hour,sample_id,pred_sample,real_value
2025-06-02 00:00:00,63,-0.006354132667183876,-0.0028425308410078287
2025-06-02 00:00:00,64,-0.013219216838479042,-0.0028425308410078287
2025-06-02 00:00:00,65,-0.015202777460217476,-0.0028425308410078287
2025-06-02 00:00:00,66,-0.008600267581641674,-0.0028425308410078287
2025-06-02 00:00:00,67,0.00039497349644079804,-0.0028425308410078287
2025-06-02 00:00:00,68,-0.018059618771076202,-0.0028425308410078287
2025-06-02 00:00:00,69,-0.0031115009915083647,-0.0028425308410078287
2025-06-02 00:00:00,70,-0.009564127773046494,-0.0028425308410078287
2025-06-02 00:00:00,71,-0.009616202674806118,-0.0028425308410078287
2025-06-02 00:00:00,72,-0.016166364774107933,-0.0028425308410078287
2025-06-02 00:00:00,73,-0.02286096289753914,-0.0028425308410078287
2025-06-02 00:00:00,74,-0.04293129965662956,-0.0028425308410078287
2025-06-02 00:00:00,75,-0.001226050779223442,-0.0028425308410078287
2025-06-02 00:00:00,76,-0.012248391285538673,-0.0028425308410078287
2025-06-02 00:00:00,77,-0.007265277206897736,-0.0028425308410078287
2025-06-02 00:00:00,78,-0.002911838935688138,-0.0028425308410078287
2025-06-02 00:00:00,79,-0.013321285136044025,-0.0028425308410078287
2025-06-02 00:00:00,80,-0.02038661576807499,-0.0028425308410078287
2025-06-02 00:00:00,81,-0.005495602265000343,-0.0028425308410078287
2025-06-02 00:00:00,82,-0.01905199885368347,-0.0028425308410078287
2025-06-02 00:00:00,83,-0.012888798490166664,-0.0028425308410078287
2025-06-02 00:00:00,84,-0.016381027176976204,-0.0028425308410078287
2025-06-02 00:00:00,85,-0.006970624439418316,-0.0028425308410078287
2025-06-02 00:00:00,86,-0.023208046332001686,-0.0028425308410078287
2025-06-02 00:00:00,87,-0.007910161279141903,-0.0028425308410078287
2025-06-02 00:00:00,88,-0.017702806740999222,-0.0028425308410078287
2025-06-02 00:00:00,89,-0.0025208580773323774,-0.0028425308410078287
2025-06-02 00:00:00,90,-0.011856907978653908,-0.0028425308410078287
2025-06-02 00:00:00,91,-0.018000299111008644,-0.0028425308410078287
2025-06-02 00:00:00,92,-0.014775469899177551,-0.0028425308410078287
2025-06-02 00:00:00,93,-0.024689847603440285,-0.0028425308410078287
2025-06-02 00:00:00,94,-0.06355730444192886,-0.0028425308410078287
2025-06-02 00:00:00,95,0.00811874307692051,-0.0028425308410078287
2025-06-02 00:00:00,96,-0.021936869248747826,-0.0028425308410078287
2025-06-02 00:00:00,97,-0.0161086767911911,-0.0028425308410078287
2025-06-02 00:00:00,98,0.00488677155226469,-0.0028425308410078287
2025-06-02 00:00:00,99,-0.021466726437211037,-0.0028425308410078287
2025-06-03 00:00:00,0,-0.015695560723543167,0.0065056560561060905
2025-06-03 00:00:00,1,-0.000321938656270504,0.0065056560561060905
2025-06-03 00:00:00,2,-0.023241549730300903,0.0065056560561060905
2025-06-03 00:00:00,3,0.010643338784575462,0.0065056560561060905
2025-06-03 00:00:00,4,-0.015901237726211548,0.0065056560561060905
2025-06-03 00:00:00,5,-0.03865979611873627,0.0065056560561060905
2025-06-03 00:00:00,6,-0.2300591617822647,0.0065056560561060905
2025-06-03 00:00:00,7,0.007286211475729942,0.0065056560561060905
2025-06-03 00:00:00,8,0.05020219460129738,0.0065056560561060905
2025-06-03 00:00:00,9,-0.009020713157951832,0.0065056560561060905
2025-06-03 00:00:00,10,-0.02750406041741371,0.0065056560561060905
2025-06-03 00:00:00,11,0.031157735735177994,0.0065056560561060905
2025-06-03 00:00:00,12,-0.01962076872587204,0.0065056560561060905
2025-06-03 00:00:00,13,-0.011728973127901554,0.0065056560561060905
2025-06-03 00:00:00,14,-0.04362907633185387,0.0065056560561060905
2025-06-03 00:00:00,15,-0.01259051263332367,0.0065056560561060905
2025-06-03 00:00:00,16,-0.0047226278111338615,0.0065056560561060905
2025-06-03 00:00:00,17,-0.004946948029100895,0.0065056560561060905
2025-06-03 00:00:00,18,-0.019627127796411514,0.0065056560561060905
2025-06-03 00:00:00,19,-0.018125535920262337,0.0065056560561060905
2025-06-03 00:00:00,20,-0.02767518348991871,0.0065056560561060905
2025-06-03 00:00:00,21,-0.014483889564871788,0.0065056560561060905
2025-06-03 00:00:00,22,-0.02242642268538475,0.0065056560561060905
2025-06-03 00:00:00,23,-0.042380440980196,0.0065056560561060905
2025-06-03 00:00:00,24,-0.02366582863032818,0.0065056560561060905
2025-06-03 00:00:00,25,-0.01462392508983612,0.0065056560561060905
2025-06-03 00:00:00,26,-0.023687046021223068,0.0065056560561060905
2025-06-03 00:00:00,27,-0.008242569863796234,0.0065056560561060905
2025-06-03 00:00:00,28,-0.04342638701200485,0.0065056560561060905
2025-06-03 00:00:00,29,-0.015101892873644829,0.0065056560561060905
2025-06-03 00:00:00,30,-0.014598624780774117,0.0065056560561060905
2025-06-03 00:00:00,31,-0.017807606607675552,0.0065056560561060905
2025-06-03 00:00:00,32,-0.010285038501024246,0.0065056560561060905
2025-06-03 00:00:00,33,-0.009434408508241177,0.0065056560561060905
2025-06-03 00:00:00,34,-0.032799191772937775,0.0065056560561060905
2025-06-03 00:00:00,35,-0.009486344642937183,0.0065056560561060905
2025-06-03 00:00:00,36,-0.009930749423801899,0.0065056560561060905
2025-06-03 00:00:00,37,-0.031645286828279495,0.0065056560561060905
2025-06-03 00:00:00,38,-0.03132805600762367,0.0065056560561060905
2025-06-03 00:00:00,39,-0.010069651529192924,0.0065056560561060905
2025-06-03 00:00:00,40,-0.03241054713726044,0.0065056560561060905
2025-06-03 00:00:00,41,-0.009717079810798168,0.0065056560561060905
2025-06-03 00:00:00,42,-0.01780281960964203,0.0065056560561060905
2025-06-03 00:00:00,43,-0.03257709741592407,0.0065056560561060905
2025-06-03 00:00:00,44,-0.03553694859147072,0.0065056560561060905
2025-06-03 00:00:00,45,-0.027874575927853584,0.0065056560561060905
2025-06-03 00:00:00,46,0.014005471020936966,0.0065056560561060905
2025-06-03 00:00:00,47,-0.019351555034518242,0.0065056560561060905
2025-06-03 00:00:00,48,-0.0011767002288252115,0.0065056560561060905
2025-06-03 00:00:00,49,-0.03177854046225548,0.0065056560561060905
2025-06-03 00:00:00,50,-0.016947060823440552,0.0065056560561060905
2025-06-03 00:00:00,51,-0.016931448131799698,0.0065056560561060905
2025-06-03 00:00:00,52,-0.026913926005363464,0.0065056560561060905
2025-06-03 00:00:00,53,-0.018572328612208366,0.0065056560561060905
2025-06-03 00:00:00,54,-0.021949056535959244,0.0065056560561060905
2025-06-03 00:00:00,55,-0.001228639855980873,0.0065056560561060905
2025-06-03 00:00:00,56,-0.018851077184081078,0.0065056560561060905
2025-06-03 00:00:00,57,-0.012477757409214973,0.0065056560561060905
2025-06-03 00:00:00,58,-0.016985969617962837,0.0065056560561060905
2025-06-03 00:00:00,59,0.013475483283400536,0.0065056560561060905
2025-06-03 00:00:00,60,-0.029186010360717773,0.0065056560561060905
2025-06-03 00:00:00,61,-0.004578877240419388,0.0065056560561060905
2025-06-03 00:00:00,62,-0.027175240218639374,0.0065056560561060905
2025-06-03 00:00:00,63,-0.02806754969060421,0.0065056560561060905
2025-06-03 00:00:00,64,-0.016855420544743538,0.0065056560561060905
2025-06-03 00:00:00,65,-0.025505652651190758,0.0065056560561060905
2025-06-03 00:00:00,66,0.01635645143687725,0.0065056560561060905
2025-06-03 00:00:00,67,-0.025910988450050354,0.0065056560561060905
2025-06-03 00:00:00,68,-0.018853187561035156,0.0065056560561060905
2025-06-03 00:00:00,69,-0.018133286386728287,0.0065056560561060905
2025-06-03 00:00:00,70,-0.0036408097948879004,0.0065056560561060905
2025-06-03 00:00:00,71,-0.017790352925658226,0.0065056560561060905
2025-06-03 00:00:00,72,-0.01843491941690445,0.0065056560561060905
2025-06-03 00:00:00,73,-0.01609918475151062,0.0065056560561060905
2025-06-03 00:00:00,74,-0.020407985895872116,0.0065056560561060905
2025-06-03 00:00:00,75,-0.027233220636844635,0.0065056560561060905
2025-06-03 00:00:00,76,-0.018175089731812477,0.0065056560561060905
2025-06-03 00:00:00,77,-0.03017517551779747,0.0065056560561060905
2025-06-03 00:00:00,78,-0.015082938596606255,0.0065056560561060905
2025-06-03 00:00:00,79,-0.019385099411010742,0.0065056560561060905
2025-06-03 00:00:00,80,-0.03114200010895729,0.0065056560561060905
2025-06-03 00:00:00,81,-0.03887506574392319,0.0065056560561060905
2025-06-03 00:00:00,82,0.012839099392294884,0.0065056560561060905
2025-06-03 00:00:00,83,-0.028023183345794678,0.0065056560561060905
2025-06-03 00:00:00,84,-0.016960734501481056,0.0065056560561060905
2025-06-03 00:00:00,85,-0.017332978546619415,0.0065056560561060905
2025-06-03 00:00:00,86,-0.019237352535128593,0.0065056560561060905
2025-06-03 00:00:00,87,-0.022231370210647583,0.0065056560561060905
2025-06-03 00:00:00,88,-0.01146994810551405,0.0065056560561060905
2025-06-03 00:00:00,89,-0.014741247519850731,0.0065056560561060905
2025-06-03 00:00:00,90,-0.016832102090120316,0.0065056560561060905
2025-06-03 00:00:00,91,-0.021044395864009857,0.0065056560561060905
2025-06-03 00:00:00,92,-0.02310968190431595,0.0065056560561060905
2025-06-03 00:00:00,93,-0.018590392544865608,0.0065056560561060905
2025-06-03 00:00:00,94,-0.012671137228608131,0.0065056560561060905
2025-06-03 00:00:00,95,-0.011043274775147438,0.0065056560561060905
2025-06-03 00:00:00,96,-0.01691349595785141,0.0065056560561060905
2025-06-03 00:00:00,97,-0.021789221093058586,0.0065056560561060905
2025-06-03 00:00:00,98,-0.011431790888309479,0.0065056560561060905
2025-06-03 00:00:00,99,-0.014777030795812607,0.0065056560561060905
2025-06-04 00:00:00,0,-0.027429133653640747,0.0038201995193958282
2025-06-04 00:00:00,1,-0.020967703312635422,0.0038201995193958282
2025-06-04 00:00:00,2,-0.015743732452392578,0.0038201995193958282
2025-06-04 00:00:00,3,0.02617551013827324,0.0038201995193958282
2025-06-04 00:00:00,4,-0.028751999139785767,0.0038201995193958282
2025-06-04 00:00:00,5,-0.028334185481071472,0.0038201995193958282
2025-06-04 00:00:00,6,-0.01567959412932396,0.0038201995193958282
2025-06-04 00:00:00,7,-0.04169846698641777,0.0038201995193958282
2025-06-04 00:00:00,8,0.03529954329133034,0.0038201995193958282
2025-06-04 00:00:00,9,-0.014377323910593987,0.0038201995193958282
2025-06-04 00:00:00,10,0.009149574674665928,0.0038201995193958282
2025-06-04 00:00:00,11,-0.0249849334359169,0.0038201995193958282
2025-06-04 00:00:00,12,-0.026322804391384125,0.0038201995193958282
2025-06-04 00:00:00,13,-0.013796710409224033,0.0038201995193958282
2025-06-04 00:00:00,14,-0.025836791843175888,0.0038201995193958282
2025-06-04 00:00:00,15,-0.02637052908539772,0.0038201995193958282
2025-06-04 00:00:00,16,-0.024792518466711044,0.0038201995193958282
2025-06-04 00:00:00,17,-0.0415676012635231,0.0038201995193958282
2025-06-04 00:00:00,18,-0.03276926279067993,0.0038201995193958282
2025-06-04 00:00:00,19,-0.021566029638051987,0.0038201995193958282
2025-06-04 00:00:00,20,-0.049109671264886856,0.0038201995193958282
2025-06-04 00:00:00,21,-0.02688894420862198,0.0038201995193958282
2025-06-04 00:00:00,22,-0.02296484261751175,0.0038201995193958282
2025-06-04 00:00:00,23,-0.03798042610287666,0.0038201995193958282
2025-06-04 00:00:00,24,-0.03598625585436821,0.0038201995193958282
2025-06-04 00:00:00,25,-0.026875678449869156,0.0038201995193958282
2025-06-04 00:00:00,26,-0.019705746322870255,0.0038201995193958282
2025-06-04 00:00:00,27,-0.024518631398677826,0.0038201995193958282
2025-06-04 00:00:00,28,-0.0137129882350564,0.0038201995193958282
2025-06-04 00:00:00,29,-0.0290326289832592,0.0038201995193958282
2025-06-04 00:00:00,30,-0.02008865773677826,0.0038201995193958282
2025-06-04 00:00:00,31,-0.013340256176888943,0.0038201995193958282
2025-06-04 00:00:00,32,-0.015873998403549194,0.0038201995193958282
2025-06-04 00:00:00,33,-0.01515179593116045,0.0038201995193958282
2025-06-04 00:00:00,34,-0.020447716116905212,0.0038201995193958282
2025-06-04 00:00:00,35,-0.018000055104494095,0.0038201995193958282
2025-06-04 00:00:00,36,-0.026062939316034317,0.0038201995193958282
2025-06-04 00:00:00,37,-0.012341703288257122,0.0038201995193958282
2025-06-04 00:00:00,38,-0.054836489260196686,0.0038201995193958282
2025-06-04 00:00:00,39,-0.005216837394982576,0.0038201995193958282
2025-06-04 00:00:00,40,-0.03047068417072296,0.0038201995193958282
2025-06-04 00:00:00,41,-0.062432970851659775,0.0038201995193958282
2025-06-04 00:00:00,42,-0.019653383642435074,0.0038201995193958282
2025-06-04 00:00:00,43,-0.01956263929605484,0.0038201995193958282
2025-06-04 00:00:00,44,-0.025214850902557373,0.0038201995193958282
2025-06-04 00:00:00,45,-0.022368043661117554,0.0038201995193958282
2025-06-04 00:00:00,46,-0.020611431449651718,0.0038201995193958282
2025-06-04 00:00:00,47,-0.04233083501458168,0.0038201995193958282
2025-06-04 00:00:00,48,-0.029880035668611526,0.0038201995193958282
2025-06-04 00:00:00,49,-0.021004628390073776,0.0038201995193958282
2025-06-04 00:00:00,50,0.006747821345925331,0.0038201995193958282
2025-06-04 00:00:00,51,-0.019099153578281403,0.0038201995193958282
2025-06-04 00:00:00,52,0.02399737760424614,0.0038201995193958282
2025-06-04 00:00:00,53,-0.0872630849480629,0.0038201995193958282
2025-06-04 00:00:00,54,0.0149494344368577,0.0038201995193958282
2025-06-04 00:00:00,55,-0.003928253892809153,0.0038201995193958282
2025-06-04 00:00:00,56,-0.02183699980378151,0.0038201995193958282
2025-06-04 00:00:00,57,-0.025920942425727844,0.0038201995193958282
2025-06-04 00:00:00,58,-0.024946819990873337,0.0038201995193958282
2025-06-04 00:00:00,59,-0.0330343171954155,0.0038201995193958282
2025-06-04 00:00:00,60,0.00965104065835476,0.0038201995193958282
2025-06-04 00:00:00,61,-0.020274851471185684,0.0038201995193958282
2025-06-04 00:00:00,62,-0.027714502066373825,0.0038201995193958282
2025-06-04 00:00:00,63,-0.004535642918199301,0.0038201995193958282
2025-06-04 00:00:00,64,-0.009169528260827065,0.0038201995193958282
2025-06-04 00:00:00,65,-0.025588426738977432,0.0038201995193958282
2025-06-04 00:00:00,66,-0.030587088316679,0.0038201995193958282
2025-06-04 00:00:00,67,-0.020499348640441895,0.0038201995193958282
2025-06-04 00:00:00,68,-0.028029706329107285,0.0038201995193958282
2025-06-04 00:00:00,69,-0.027493473142385483,0.0038201995193958282
2025-06-04 00:00:00,70,-0.020124826580286026,0.0038201995193958282
2025-06-04 00:00:00,71,-0.031141337007284164,0.0038201995193958282
2025-06-04 00:00:00,72,-0.01699499785900116,0.0038201995193958282
2025-06-04 00:00:00,73,-0.021118909120559692,0.0038201995193958282
2025-06-04 00:00:00,74,0.13909794390201569,0.0038201995193958282
2025-06-04 00:00:00,75,-0.011340878903865814,0.0038201995193958282
2025-06-04 00:00:00,76,-0.01958508789539337,0.0038201995193958282
2025-06-04 00:00:00,77,-0.029353711754083633,0.0038201995193958282
2025-06-04 00:00:00,78,-0.04569467157125473,0.0038201995193958282
2025-06-04 00:00:00,79,-0.021341320127248764,0.0038201995193958282
2025-06-04 00:00:00,80,-0.03054032102227211,0.0038201995193958282
2025-06-04 00:00:00,81,-0.046078816056251526,0.0038201995193958282
2025-06-04 00:00:00,82,-0.011954923160374165,0.0038201995193958282
2025-06-04 00:00:00,83,-0.0064909872598946095,0.0038201995193958282
2025-06-04 00:00:00,84,-0.014531559310853481,0.0038201995193958282
2025-06-04 00:00:00,85,-0.031413137912750244,0.0038201995193958282
2025-06-04 00:00:00,86,-0.013450263068079948,0.0038201995193958282
2025-06-04 00:00:00,87,-0.038040850311517715,0.0038201995193958282
2025-06-04 00:00:00,88,0.0018179386388510466,0.0038201995193958282
2025-06-04 00:00:00,89,-0.0554155595600605,0.0038201995193958282
2025-06-04 00:00:00,90,-0.017319876700639725,0.0038201995193958282
2025-06-04 00:00:00,91,-0.029755204916000366,0.0038201995193958282
2025-06-04 00:00:00,92,-0.19401974976062775,0.0038201995193958282
2025-06-04 00:00:00,93,-0.057361334562301636,0.0038201995193958282
2025-06-04 00:00:00,94,-0.00331675773486495,0.0038201995193958282
2025-06-04 00:00:00,95,0.0030070848297327757,0.0038201995193958282
2025-06-04 00:00:00,96,-0.02677513286471367,0.0038201995193958282
2025-06-04 00:00:00,97,0.025464508682489395,0.0038201995193958282
2025-06-04 00:00:00,98,0.003895867383107543,0.0038201995193958282
2025-06-04 00:00:00,99,-0.01304258406162262,0.0038201995193958282
2025-06-05 00:00:00,0,0.02061133086681366,-0.009700609371066093
2025-06-05 00:00:00,1,-0.022365186363458633,-0.009700609371066093
2025-06-05 00:00:00,2,-0.018240079283714294,-0.009700609371066093
2025-06-05 00:00:00,3,-0.020657241344451904,-0.009700609371066093
2025-06-05 00:00:00,4,-0.03543369099497795,-0.009700609371066093
2025-06-05 00:00:00,5,-0.02504688873887062,-0.009700609371066093
2025-06-05 00:00:00,6,0.0037833205424249172,-0.009700609371066093
2025-06-05 00:00:00,7,-0.002924093510955572,-0.009700609371066093
2025-06-05 00:00:00,8,0.0023376205936074257,-0.009700609371066093
2025-06-05 00:00:00,9,-0.013236207887530327,-0.009700609371066093
2025-06-05 00:00:00,10,-0.019907359033823013,-0.009700609371066093
2025-06-05 00:00:00,11,-0.027959726750850677,-0.009700609371066093
2025-06-05 00:00:00,12,-0.0208328515291214,-0.009700609371066093
2025-06-05 00:00:00,13,-0.032882027328014374,-0.009700609371066093
2025-06-05 00:00:00,14,-0.03970262408256531,-0.009700609371066093
2025-06-05 00:00:00,15,-0.015039061196148396,-0.009700609371066093
2025-06-05 00:00:00,16,-0.004613728262484074,-0.009700609371066093
2025-06-05 00:00:00,17,-0.021198682487010956,-0.009700609371066093
2025-06-05 00:00:00,18,0.0031591271981596947,-0.009700609371066093
2025-06-05 00:00:00,19,-0.01663915440440178,-0.009700609371066093
2025-06-05 00:00:00,20,-0.0036784629337489605,-0.009700609371066093
2025-06-05 00:00:00,21,0.030225012451410294,-0.009700609371066093
2025-06-05 00:00:00,22,-0.007416843436658382,-0.009700609371066093
2025-06-05 00:00:00,23,-0.01393719483166933,-0.009700609371066093
2025-06-05 00:00:00,24,-0.00987916812300682,-0.009700609371066093
2025-06-05 00:00:00,25,-0.00714611541479826,-0.009700609371066093
2025-06-05 00:00:00,26,-0.03158469870686531,-0.009700609371066093
2025-06-05 00:00:00,27,-0.020097743719816208,-0.009700609371066093
2025-06-05 00:00:00,28,-0.00447967741638422,-0.009700609371066093
2025-06-05 00:00:00,29,-0.012269077822566032,-0.009700609371066093
2025-06-05 00:00:00,30,-0.03926776722073555,-0.009700609371066093
2025-06-05 00:00:00,31,-0.020019065588712692,-0.009700609371066093
2025-06-05 00:00:00,32,-0.030051223933696747,-0.009700609371066093
2025-06-05 00:00:00,33,-0.011108377948403358,-0.009700609371066093
2025-06-05 00:00:00,34,-0.030055969953536987,-0.009700609371066093
2025-06-05 00:00:00,35,0.07721806317567825,-0.009700609371066093
2025-06-05 00:00:00,36,-0.005343819502741098,-0.009700609371066093
2025-06-05 00:00:00,37,0.009709547273814678,-0.009700609371066093
2025-06-05 00:00:00,38,-0.006725568789988756,-0.009700609371066093
2025-06-05 00:00:00,39,0.001532305614091456,-0.009700609371066093
2025-06-05 00:00:00,40,-0.01845293864607811,-0.009700609371066093
2025-06-05 00:00:00,41,-0.039429400116205215,-0.009700609371066093
2025-06-05 00:00:00,42,-0.0331147238612175,-0.009700609371066093
2025-06-05 00:00:00,43,-0.02585313841700554,-0.009700609371066093
2025-06-05 00:00:00,44,-0.01920711249113083,-0.009700609371066093
2025-06-05 00:00:00,45,-0.03773133084177971,-0.009700609371066093
2025-06-05 00:00:00,46,-0.010755658149719238,-0.009700609371066093
2025-06-05 00:00:00,47,-0.01949351653456688,-0.009700609371066093
2025-06-05 00:00:00,48,-0.007360929623246193,-0.009700609371066093
2025-06-05 00:00:00,49,0.034768618643283844,-0.009700609371066093
2025-06-05 00:00:00,50,-0.04748903214931488,-0.009700609371066093
2025-06-05 00:00:00,51,0.005635932087898254,-0.009700609371066093
2025-06-05 00:00:00,52,-0.009223489090800285,-0.009700609371066093
2025-06-05 00:00:00,53,-0.01135115884244442,-0.009700609371066093
2025-06-05 00:00:00,54,-0.016561083495616913,-0.009700609371066093
2025-06-05 00:00:00,55,-0.012066597118973732,-0.009700609371066093
2025-06-05 00:00:00,56,0.016998402774333954,-0.009700609371066093
2025-06-05 00:00:00,57,-0.0228998064994812,-0.009700609371066093
2025-06-05 00:00:00,58,0.004495199769735336,-0.009700609371066093
2025-06-05 00:00:00,59,-0.017660219222307205,-0.009700609371066093
2025-06-05 00:00:00,60,-0.004843745846301317,-0.009700609371066093
2025-06-05 00:00:00,61,-0.017627310007810593,-0.009700609371066093
2025-06-05 00:00:00,62,-0.005852346774190664,-0.009700609371066093
2025-06-05 00:00:00,63,0.004302859306335449,-0.009700609371066093
2025-06-05 00:00:00,64,-0.0187002494931221,-0.009700609371066093
2025-06-05 00:00:00,65,-0.013859353959560394,-0.009700609371066093
2025-06-05 00:00:00,66,-0.014961850829422474,-0.009700609371066093
2025-06-05 00:00:00,67,-0.019592318683862686,-0.009700609371066093
2025-06-05 00:00:00,68,-0.04121852293610573,-0.009700609371066093
2025-06-05 00:00:00,69,-0.03068593516945839,-0.009700609371066093
2025-06-05 00:00:00,70,-0.04103301838040352,-0.009700609371066093
2025-06-05 00:00:00,71,-0.023533150553703308,-0.009700609371066093
2025-06-05 00:00:00,72,-0.01805722713470459,-0.009700609371066093
2025-06-05 00:00:00,73,-0.05829024314880371,-0.009700609371066093
2025-06-05 00:00:00,74,-0.0016518766060471535,-0.009700609371066093
2025-06-05 00:00:00,75,-0.10747826099395752,-0.009700609371066093
2025-06-05 00:00:00,76,-0.017801273614168167,-0.009700609371066093
2025-06-05 00:00:00,77,-0.01796727254986763,-0.009700609371066093
2025-06-05 00:00:00,78,-0.002922607585787773,-0.009700609371066093
2025-06-05 00:00:00,79,-0.011021899059414864,-0.009700609371066093
2025-06-05 00:00:00,80,-0.03412017598748207,-0.009700609371066093
2025-06-05 00:00:00,81,-0.06342249363660812,-0.009700609371066093
2025-06-05 00:00:00,82,-0.04618578031659126,-0.009700609371066093
2025-06-05 00:00:00,83,0.04999908059835434,-0.009700609371066093
2025-06-05 00:00:00,84,0.002004113979637623,-0.009700609371066093
2025-06-05 00:00:00,85,-0.030001770704984665,-0.009700609371066093
2025-06-05 00:00:00,86,-0.03934311866760254,-0.009700609371066093
2025-06-05 00:00:00,87,-0.023451652377843857,-0.009700609371066093
2025-06-05 00:00:00,88,-0.01203041523694992,-0.009700609371066093
2025-06-05 00:00:00,89,-0.027804631739854813,-0.009700609371066093
2025-06-05 00:00:00,90,-0.03451062738895416,-0.009700609371066093
2025-06-05 00:00:00,91,-0.028756525367498398,-0.009700609371066093
2025-06-05 00:00:00,92,-0.028813373297452927,-0.009700609371066093
2025-06-05 00:00:00,93,-0.03055136278271675,-0.009700609371066093
2025-06-05 00:00:00,94,-0.046158116310834885,-0.009700609371066093
2025-06-05 00:00:00,95,-0.028099633753299713,-0.009700609371066093
